Id,Category,Tweet
639317019783892992,positive,"Tuesday Raw Roundtable: Sting, Dudleys, Seth Rollins Clashes with Stephanie, Divas Beat The Clock: WWE had ano... http://t.co/iGpAYst5FQ"
639536587244703745,positive,"Will get this tomorrow, looking forward to the Sting feature. #FaveMagazine https://t.co/arZhflYmJ2"
639546612394631168,neutral,Fragile - George Skaroulis (Sting) . ...Tomorrow's rain will wash the stains away But something in our minds will... http://t.co/Hso1OdNVAh
639844717480378368,positive,"Check out my new ""Wade Keller Hot Topics Video Blog."" Here's the 3rd one on Sting, Big Show-Brock, Raw ratings: http://t.co/ZMPpPZUSVI"
639864217428996096,positive,Watching some classic WCW Monday Nitro. Love reliving the NWO and Sting feud. Thanks @EBischoff For everything. WCW will live forever
639894846442967041,positive,"Credit to WCW. Bubba beat Sting in May, since that time they've decided to put Bubba vs Hogan tonight - Bubba has done *NOTHING* since"
640208689769660417,positive,Sting defeat the Shedden Force 10-6.  Next game tomorrow at 1015 vs Innerkip Jets . #labourday2015 #labourdayclassic
640302588617981952,positive,@AbiWilks Sting may give you some ideas. https://t.co/Vs72Ps9MfV
640324003048124416,positive,"@JDfromNY206 what up JD,can't wait to hear off the script part 3 tomorrow,Sting will be on raw this monday? have good one bro."
640797732110774272,positive,Not Available
641040890732130304,neutral,"Not sure if Sting's a 1st ballot HoFer, since Vince holds the only ballot"
641438754213728256,positive,@TheFrayMovement Considering that Sting might have a two-month run w/ the title after being the 3rd wheel to Braun Strowman... yeah
633667870099144705,positive,"Verizon remains #1 overall in cell service. T-Mobile may not be the best, but I their pricing and upgrades are great. http://t.co/z41Fzah09U"
633683292596797440,positive,"Why Inteliquent Inc. Jumped 30% Tuesday Morning: With a fresh T-Mobile contract under its belt, the behind-the... http://t.co/bBx3hObs96"
633788406787522560,neutral,@BeatsSupport that may take some doing. I'll have to go to T-Mobile to get another copy of the receipt.
633884477534638080,neutral,@sflores7792 Angel switched to T-Mobile in January. He says it's not bad. Is it problems with reception? I have Verizon
634121761236328448,neutral,"@The_only_keith_ ...device is also unlocked or a T-Mobile device) you shouldn't need to call in. It may be necessary, however, if... 2/3"
634135861857157120,positive,"Even better, just found out that I won 3 tickets to Sunday's STL/SD game via the T-Mobile 3-for-1 Sweepstakes! Thanks @TMobile and @MLB!"
634212157941514240,positive,Finally got me a lil T-Mobile phone! Imma get it on Friday
634227230025973760,positive,@AriahAguilar I might just do that if I can't convince them. Lol my mom &amp; I are gonna go to t-mobile on Saturday and see what we can do.(:
634439365729521664,negative,Guy at T-mobile: ok so just call the store tomorrow and ask for me so we can set up the phone! Me the next day: what the fuck was his name.
634484206672982016,positive,According to @SalSports we may see little to none of Matt Cassel tonight. Predominately T-Mobile and EJ
634484340475367424,positive,Not Available
634523816224550912,neutral,"So, I won a Reds ticket from T-Mobile for Sunday's game...a SINGLE ticket in sec. 509...lol.. Can't go without hubby...he'd cry...haha"
634556182288580608,positive,@project_fitness Have you been able to locate a local T-Mobile branch to you? We may need to try your SIM in a known working device... 1/2
634562661326393346,neutral,"Terrible preseason game. I'm thinking those refs had some 3rd stringers in tonight as well. Solid, safe game by my man T-Mobile!!"
634754996635090944,positive,TOMORROW the Lovely Ladies of the #ThetaNu Chapter of #SigmaAlphaIota will be washing cars at T-Mobile on N.... http://t.co/MPXO7sw2ac
634809303812153344,neutral,"I may just keep with AT&amp;T, sprint is to much , and t-mobile is up in the air for right now."
634809429276291072,positive,"Got my replacement phone from T-Mobile today. Overnighted it no charge, which is awesome. Too bad I can't get to the store until tomorrow!"
634810105200971776,positive,I just wanna switch to t-mobile because of its CEO!! #rockstar  https://t.co/JgNGxANfLR
634881566754390016,negative,"Google Support says compatible with T-Mobile, so...guess we bug them for a new SIM tomorrow, as planned."
634977392172253184,negative,Not Available
635123017933156352,negative,"@greetmytweet_ hahah I haven't had one since Monday, and it was supposed to be expedited here. T-Mobile is a joke."
635190772468350976,positive,Come see the signing of @tatiwest at the 4th and Wilshire T-Mobile store in Santa Monica!! http://t.co/WD56IlwlFg
635249487544369152,positive,@AshleyJJ__ yea that's what they said at T-Mobile that it comes out in October
635276559591579648,neutral,"The Hot N Crusty on 14th and 1st is now a T-Mobile, this is why I don't come to the East Village anymore."
635291912727953408,neutral,@TMobileHelp 2 attempts. I have had no cell service since Thursday. Our balance has been paid and we've been with t-mobile for almost a year
635380424596963329,positive,@alias8818 Hey there! We're excited to have you as part of the T-Mobile family! Our inventory may vary from channel to channel. If... 1/3
635635724474261504,neutral,T-mobile said the iPhone 6s come out everywhere September 18th. Not a 7
635673478256005120,neutral,I'll just call T-Mobile tomorrow
635680236500316161,positive,"@TAVanCleave Great question! That means you are roaming domestically, in a spot where there may be little to no T-Mobile coverage and... 1/3"
635819494531837952,positive,@EhmOhSquared not yet since it just came out friday they don't have screen protectors. And I'm not paying 25+ for one at t-mobile lmao
635822055666135041,negative,For $80 on T-Mobile U get unlimited talk/text/data while in the US/Mexico/Canada. C'mon get with the times #canadiancellphoneplanssuck
635928317741301760,neutral,T-Mobile Holds 2-Day Sale On Devices Ending August 25th: Back to school is a time to prepare for the upcoming ... http://t.co/MSaKfcgOTh
635945868324024321,neutral,Short Sales T-Mobile Holds 2-Day Sale On Devices Ending August 25th: T-Mobile has short sales throughout the y... http://t.co/3pRKDPbe1e
635966335374200833,negative,"I like T-Mobile but this upgrade having spazzed is making me uneasy. I'll ride it out for now, but another incident may make me switch."
636250751191355393,neutral,"@TMobileHelp Is the iphone 6s coming out Sept 18th to T-mobile stores as well? If so, what can I do about reserving one to JUMP?"
636370093509750784,positive,@TMobile @JohnLegere T-Mobile has the best people!. My phone may have been stolen or left at work and the rep was so helpful on Chat!
636374157131911170,positive,"Can't wait for Saturday, I'm going to my first ever bills game! Wanna see T-Mobile start"
636395907521609728,positive,November is when my 1 year anniversary with T-mobile debating if I want to stay with them or go to Verizon and get the 6+S
636409358612623361,neutral,@tLindseey_ I did it bout 10 times but I got something for T-Mobile as tomorrow believe that shit
636475524798377984,neutral,I won't have service this Thursday/Friday because my contract with T-Mobile is ending so I have to wait to get a new one on Friday
636643054301106176,positive,"Tonight's first meeting of the 5th ann. #ubalt #zombie course kicks off with T-Mobile, Sprint, and Ashley Madison. Wait...what? True! ;)"
636712477988921344,positive,Not Available
636758478183202816,negative,"T-Mobile promised me next day air, so if I don't have a brand new iPhone in my hand tomorrow after class they're fake af"
636863673084936192,negative,T-Mobile be trippen my phone is off after I just payed it Friday tf !! #annoyed
637063650524721152,negative,"T-mobile needs to change their name to t-maybe, because you may or may not have service"
637066623573082112,neutral,@epicdoublegamer el oh el il see u tomorrow bro and sorry about my phone T-Mobile is garbage
637069253414400000,negative,Seriously don't want a phone anymore. Calling T-Mobile tomorrow to cancel this shit
637081433018777601,positive,"@JohnLegere Hey, I may not have T-Mobile but you are EASILY my favorite CEO, probably of all time. Definitely of all time. #sprintlikehell"
637223076342591488,negative,Two guys in Floriduh tried to rob a T-Mobile store after it closed on Tuesday night . . . but it happened to be... http://t.co/Za79gbpRSE
637377077289840641,neutral,"I guess I will just check  back with T-MOBILE on October 31st halloween to see if they will get any new microsoft LUMIA smart phones.,"
637406940310601728,neutral,"T-MOBILE LIFE INSTORE: CSR:Hi may I help you ME:Yes, I can't access my pictures CSR:OK......I don't have a note... http://t.co/PIVABNaTOJ"
637513497270579204,positive,"@JohnLegere If me and 2 friends wanted to stop by the T-Mobile HQ on the way back from PAX Monday, would that be cool?"
637673846175232000,positive,I have no wired internet until Wednesday. Currently relying on T-Mobile for access to the rest of the world.
637702995396927490,positive,Lumia 940 and 940 XL rumors: AT&amp;T and T-Mobile may get first dibs: After official press renders of the Cityman... http://t.co/ABwBeBMFwt
637726204389232640,positive,"Free stuff available from mobile US carriers -- AT&amp;T, Sprint, T-Mobile, Verizon -- that you may not be aware of... http://t.co/T3nsgvnTPt"
637728970939629568,neutral,"T-Mobile and band 12 support in unlocked smartphones put in the spotlight - TmoNews:   August 27, 2015 Alex Wa... http://t.co/KIVlLYQhoN"
637745006602616832,neutral,"T-Mobile stops sales of Lumia 640 just two months after release   The Lumia 640 went  August 28, 2015 http://t.co/IN1wAlqCLF Cool Tech!!!"
637760402814726144,negative,"#Billsmafia I'm just saying,  Today the 1st team Offense had no Harvin, Watkins, McCoy... T-mobile with the crew is just damn scary"
637857408623243265,neutral,"whole summer without a phone and the day I decide to spazz out on T-Mobile, they tell me that my phone should be coming in tuesday"
638010060560592896,negative,@EE  claims they can't do anything but upgrade at my own cost. 1st month with them - should have stayed with T-Mobile contract. #AvoidEE
638033869283938304,negative,T-Mobile said my bill is due when it's due on the 17th smh
638148460932431872,positive,Not Available
638215956557271040,neutral,I think i might just walk to t-mobile in get my phone tomorrow dont have no time to wait for my mom
638250221105901568,negative,"RT: @TechyUpd8s T-Mobile going after ~3k ""Network Abusers"" on Monday...some of them are using as m... http://t.co/U59pzV6wPe #techyupd8s"
638294020008054785,negative,"[T-mobile] Stopping Network Abusers: An Open Letter to T-Mobile Customers   ""the only  August 31, 2015 http://t.co/tr8ogp4Ey5 Cool Tech!!!"
638346725523070976,neutral,"From the rumors department: Both Lumia 940 / XL coming to AT&amp;T, while T-Mobile may carry only Lumia 940 | NPU http://t.co/1aB7CiJZ9E"
638414224859918336,negative,T-Mobile cracking the whip on Unlimited 4G LTE data abusers:  T-Mobile starting tomorrow will be going after t... http://t.co/BVJWsp49Eg
638496056280354816,negative,@JohnLegere my T-mobile experience has been he'll since I switched in April... Do you care? I have to call every month... #tmobilesucks
638532037335494656,positive,"FINALLY, an (apparently) good smart phone with a keyboard, coming soon to T-Mobile! http://t.co/HewTaPGOEe"
638545633930952704,negative,"@dijikul You want to argue net neutrality, use your brain and attack Comcast / Time Warner with 300GB limits.. 1/10th of T-mobile! Idiot."
638557635369938944,negative,Not Available
638639776426397696,positive,Hopefully T-Mobile calls me tomorrow I want that new phone..
638753357977518080,negative,@adamploski @sprint my texts arent working again...for the 2nd day in a row... c'mon #Sprint ! U got me feeling like a T-Mobile customer :-\
638953687348416512,neutral,Sent for my phone to get unlocked hopefully it's tomorrow so I don't have to pay this cricket bill and can go to T-Mobile
639060117061795840,neutral,Not Available
639063111631273984,negative,Not Available
639107429242904576,positive,@Motorola When I can't wait any longer ... 1st Gen X -&gt; X PE cause I just moved to T-Mobile!
639315294624837633,positive,@jfitzpa503 We have our T-Mobile Advantage Program you may qualify for! :) Check it out and see if you're eligible to get in on it... 1/2
639354456723734529,neutral,"@TMobile I have T-mobile, it's alright. However my only complaint is what does the T even stand for? Thug? Thursday? Terra? Pls send halp"
639480000891240448,positive,T-Mobile announced a new built-in feature on Thursday that offers video calls to users who don't want to download... http://t.co/lVbplTbROA
639595547490430976,positive,@TMobile @TMobileHelp so this Sunday/Monday I am going to be coming over to T-Mobile. I have an unlocked iPhone 5s that's not from T-Mobile
639620203475791872,positive,"I posted 57 photos on Facebook in the album ""T-Mobile Surprise Party, Wine and Canvas Studio, September 3"" http://t.co/CASVEvcPSL"
640037499889319936,positive,Did you know that 'T-Mobile' was Trending Topic on Friday 4 for 4 hours in Detroit? http://t.co/Akrhq6rU6i #trndnl
640170856510062593,neutral,@EE hi there have just got a 2nd line. I'm having trouble logging into my account on the app. 1st line on T-Mobile. Help?
640194301897523200,positive,"@JohnLegere Our network is by far the 2nd best in the world, and as far as being second just you hide and watch. I work for T-Mobile!"
640219280336777216,positive,Not Available
640600777535451136,neutral,Not Available
640637105954230272,neutral,@MarlinsMANiCURE the left is an AT&amp;T and on the right side is a T-mobile phone. Features of the device may vary by carrier. Do you (cont)
640711704125509633,neutral,The t-mobile store in the auburn mall better have the phone I want tomorrow....
640765189651058688,neutral,Not Available
640779414582751232,neutral,@FuckPUSHA no T-Mobile told me and kai ain't no 7 it's a 6s they release it on the 7th watch
640887562811387905,neutral,@HUNEHN ...http://t.co/QKtXiqFKP9 If you currently do not have an active T-Mobile account you can try 3rd party sites who can... 2/3
640958530103693312,positive,This is insane: my T-Mobile LTE vs what I pay for TWC at home. I think I may just cancel TWC internet http://t.co/pUyopKLJ6b
641257840317960192,positive,We hope everyone had an amazing holiday weekend. Back to it!  Here's our schedule:  TUES: T-Mobile HQ 11-2   WED:... http://t.co/O8Aitjk67l
641336512706023424,neutral,@trillllaa_ I have T-Mobile so I may just switch
641383137340182528,neutral,Apparently this is due to T-Mobile updating their LTE services in my area... We'll see if it's fixed tomorrow. http://t.co/APUsAxPPln
641388425388642304,negative,"These past two days my calls and text been acting up, T-Mobile is going to get a call from me tomorrow."
641417992786563077,positive,One thing I love about T-Mobile is that I may run out of high speed data but at least my shit is unlimited
641419077471199232,positive,@SprintSavings I'll  contact you guys on Friday aka #Payday looks like I'm saving $20 from T-Mobile already
641419291657506816,positive,@SprintSavings I may need you. Depending on what happens with t-mobile. Do you offer any free phones or anything on sign up? @TMobileHelp
640978566700793856,positive,@TaylorDevotion Taylor Swift is going to be in Houston TX on Sep 9 Get you tickets now at https://t.co/M0t3XsxMIG don't miss it
640993271922061312,positive,Taylor swift or me??? (I'm the 1st one) http://t.co/1xerwMc2eM
641014076806557696,positive,@ShawnMendes Please tell me you are opening for Taylor Swift on October 7th!
641020573481472000,positive,somebody take me to the taylor swift concert on wednesday
641032295294472192,positive,Wildest Dreams by Taylor Swift is Tuesday's guitar tutorial.  Check it out! http://t.co/JjwBaus58a
641033005386088448,neutral,"@boyalmxghty @WinterSoldierL is a universal feminism concerning everyone, as for taylor swift she may get into that category idk"
641033847656849408,positive,Not Available
641035173275025409,positive,So Taylor swift is going to be in Columbus on Friday September 18th.... WHOSE WITH ME????
641036267447287808,neutral,my sister turned 22 last tuesday and taylor swift just tried to sue my family
641049321899728897,positive,Wanna see Taylor Swift in concert? @1013KDWB has another pair Tuesday on our show at 7:50. Ya gotta listen for the keyword to win!
641050756221661184,neutral,"Did Taylor Swift really rip one on the air?  What about that 19"" dong?  @THEVinceRusso and I discuss: http://t.co/0NW2bYkTPx  #RAW"
641059420143751168,positive,"you may be cool but you'll never be ""Taylor swift acting like a meerkat"" cool http://t.co/Ryo3myzVd3"
641077671489835009,positive,"Taylor Swift is Coming Toronto,ON October 2nd and 3rd at Rogers Centre  Get your Tickets Now!! Will you be in... http://t.co/Tk4BRrbbgV"
641078571474255872,positive,singing taylor swift at a karaoke bar may be the best date idea ever #AfterParadise #BachelorInParadise
641089812133363713,positive,I'm serious if anyone is selling cheap tickets for Taylor swift on Wednesday let me know idc if it's nosebleeds
641091323597033472,positive,@rtgilby I got my Taylor swift pictures ready to go in my locker tomorrow just for you
641102038865190912,positive,Not Available
641105704854663168,positive,"""Yeah, you Taylor SWIFT him!"" may be one of the best reality TV lines I've ever heard. #BachelorInParadise #AfterParadise"
641106190659919872,positive,"""Here is what you need to do... Listen to some Taylor Swift, watch The Notebook, have a good cry, and you'll feel better tomorrow."""
641129374931025920,neutral,Not Available
641146431558971392,neutral,"""I've never been shy or secretive about the fact that if you walk into my life, you may be walking onto a record."" - Taylor Swift"
641146458872381440,neutral,Not Available
641196772556017665,positive,"""Don't worry. You may think you'll never get over it, but you also thought it would last forever."" - Taylor Swift"
641200871674548224,positive,"Just close your eyes, the sun is going down. You'll be alright, no one can hurt you now. - Taylor Swift"
641222505265369088,positive,Not entirely sure that I remembered deodorant but Taylor Swift is tomorrow so it's like it doesn't even matter what else happens.
641229779954302976,positive,Did you ever think in your #WildestDream that you would be going to see Taylor Swift tomorrow night at Minute... http://t.co/A5QDbeWNX8
641233609613938688,positive,"#itweetFEEDS If Taylor Swift likes it, you know it must be good! On Monday, the blonde beauty... http://t.co/h1ZBbm6D1G #ff @itweetFEEDS"
641249800579608576,positive,Happy Tuesday loves!! I'm so excited to share this Taylor Swift Inspired Tutorial with you all!! xox http://t.co/bqiC4uB1k9
641251185844948993,positive,I think I may be legitimately in love with Taylor swift
641260282375868416,positive,I'm going to be in the same room as Taylor Swift tomorrow.
641262014346625025,neutral,"Watch Nicki Minaj call Miley Cyrus ab*tch onstage at the VMAs: Nicki Minaj may have made up with Taylor Swift,... http://t.co/nYCJg5AxHm"
641293277510021120,positive,I just want to look really good tomorrow and have a kick ass 'start of school assembly' and dance to Taylor Swift.
641322123114450944,positive,"So we hear that the singing sensation, who goes by the name of Taylor Swift, has a concert this Wednesday! Why... http://t.co/QOv648Sh4Y"
641326668217470977,positive,I filmed the Wildest Dreams by Taylor Swift cover I'll upload it tomorrow. I hope you see it @taylorswift13
641331953980059648,positive,anyone houston beliebers going to see taylor swift tomorrow i want to meet uppppp
641338133049573377,negative,"Im so sad in class i was like "" im seeing Taylor SWIFT tomorrow!"" and everyone was like ""i fucking hate her she's so fake and ugly"""
641350215518175232,negative,"Well, we know it's not Taylor Swift. #SorrySwifties https://t.co/VBdkzs4J18"
641351542239399936,neutral,Wonder who Taylor Swift is going to bring onstage with her when she performs here in Houston tomorrow.
641354533679968256,positive,My professor just high fived me when I let him know I'll be skipping his class tomorrow for the Taylor Swift concert
641355132467175424,negative,why is it so hard to win tiCKETS TO GO SEE TAYLOR SWIFT TOMORROW :'(
641358046749323264,negative,So tomorrow I will be hating my sister and BIANCA because there going see Taylor swift and I am not
641364951433502720,neutral,Everyone is already going to the Taylor swift concert :/ anyone not going that wants to go Sunday???
641367139387965440,neutral,Boys serious about this Taylor Swift concert tomorrow
641369063889879040,positive,Jamming to Taylor Swift on the Tuesday after Labor day. @taylorswift13 makes any day a good day
641375379064795136,neutral,Who doesn't love a Taylor Swift parody about sun protection? Share to promote sun protection and ski http://t.co/iidIzAjds1
641376417058414592,positive,Ready for the Taylor Swift concert tomorrow!!! @taylorswift13 #ShakeItOff #1989Tour http://t.co/6q2VOJOr5D
641378373072195584,neutral,Great article on university data &amp; openness (Feb of this yr) @castrotech. Do you have any thoughts on which U's are embracing Taylor Swift?
641389047944904705,neutral,Ada Limantur. @ada_limantur Have you seen these fine Taylor Swift images? You may like: http://t.co/pEuaVvASfY
641389817721303040,negative,Not Available
641391482948063232,positive,Not Available
641392276271403008,negative,The stress of the last hour makes me want to cry into my couch while listening to Taylor Swift....Until I have to do it all again tomorrow.
641394780551835652,positive,Not Available
641399550918291457,positive,Not Available
641408445447557120,neutral,Not Available
641415924042481664,positive,It's about to get real. TAYLOR SWIFT!  https://t.co/0IsESUe9oD
641418159853993984,positive,Can Taylor Swift play her cover of Drops Of Jupiter tomorrow at the concert ok pls and thank you
641420663194955776,neutral,Not Available
641421176443641856,positive,@NiallHoran Happy early 22nd b-day hope you have a good one love you so much wonder if you're going to sing 22 by Taylor Swift
641425193190100992,positive,I want Taylor swift tickets for Minnesota this sunday!! :(
641427454800728064,positive,Sorry I'm not really tweeting today. I'm getting ready for the Taylor Swift concert tomorrow!!
641430368550170625,positive,Taylor Swift tomorrow night. Probably should line up now to get in the venue by the time she gets onstage. http://t.co/EcNdDfZKFV
641434186340020225,positive,Heading to the bottom the 9th. #Reds trail 7-0. The sounds of Taylor Swift let us know Jay Bruce will get us started.
641436078201786368,positive,I would do anything to see taylor swift in concert on the 18th
641440255212519425,positive,Ya girl is going to Taylor Swift tomorrow
641444177105055745,positive,on friday i will breathe the same air as taylor swift
641444760255770624,negative,tomorrow is the taylor swift concert where i live and i had tickets that i had to sell so tomorrow i will be crying all day
641444852719161344,neutral,can I just skip tomorrow and go straight to the taylor swift concert?
641446206892216320,positive,Not Available
641446775950176256,positive,Going to see Taylor Swift tomorrow with Laken and I'm pumped af!!!
641452535757295616,positive,"the first time I saw ed sheeran live, he was opening up for taylor swift at the aaa. tomorrow I see him headline the aaa."
641452858211106818,positive,Not Available
641453487667048448,positive,taylor swift will be 5 hours away  from me tomorrow i want to cry
641454442685046784,neutral,Taylor Swift&gt;&gt;&gt; chick-Fil-A (even if it were open on Sunday's)
641455686291955712,neutral,Taylor Swift just waved at a boy and he didn't wave back so now she's got a new album coming out tomorrow.
641456345133158400,neutral,Am i the only one going to go see taylor swift tomorrow
641458403752181761,positive,Not Available
641460056173600768,negative,Not Available
641463227713368064,positive,Counting down the days until I see Taylor Swift on the 21st
641465971186774016,neutral,Not Available
641467376135860224,positive,Not Available
641469149131218944,positive,ok but taylor swift is going to be on ellen tomorrow and I honestly do not care about anything else at the moment
641469222271344641,negative,That moment when Taylor swift is here tomorrow and I'm not going ...
641471628916846592,neutral,Look me in the eye and tell me you didn't listen to Taylor Swift in 6th grade
641481228558970880,positive,"But in other good news, I'm going to see Taylor Swift next Wednesday!"
641491378774519808,neutral,"@RoyHarperInRed [Dino sat and Abby babbled that she liked Taylor Swift, The Fray, One republic, and such.]"
641492923402465280,positive,Tomas Brown. @tombro173 Have you seen these thought-provoking Taylor Swift images? You may want to see: http://t.co/rm19Pf1RgD
641494825108242432,positive,Bart De Brandt. @sierufeb Resplendent Taylor Swift Images. You may want to check: http://t.co/LhmqivXnCq
641496982066888704,positive,I just want to see Taylor Swift tomorrow okay.
641515333233176577,neutral,Not Available
641516100807622656,neutral,"Bye Bye Kim K! Taylor Swift is the new `Insta queen`: Washington D.C., Sept 9: With her 45.5 million followers... http://t.co/1iQGiiInom"
641563639246397441,positive,@CalvinHarris congratulations on pumping Taylor Swift mate I may have misjudged you.
641573169564807168,positive,On the bright side I goT TAYLOR SWIFT CONCEET TICKWTS AGAIAN THIS IS MY 7th TS CONCERRT MOM ILYSM
641575181740298240,neutral,Say you remember me Standing in a nice dress staring at the sun set babe - Taylor swift https://t.co/sr3r3ELzxJ
641576792038473728,neutral,"""I won't play Taylor swift the entire time c'mon please!"" - me trying to convince Ricky to let me control the music. #newbrunswick"
641579872435830784,positive,..and the search for Cornetto Disc limited edition Taylor Swift caramel shake caramel ice cream begins! may the odds be ever in your favor.
641602994862202880,positive,"The 29-year-old was spotted at the MTV Video Music Awards on Sunday night, where she supported pal Taylor Swift as she took home the Video"
641612506100813824,positive,taylor swift radio for the next week and a half bc I am too pumped to see her in concert next Friday
641619623671033856,neutral,It's Apple Keynote day - who will be the musical guest? I say Dr. Dre (but others say Taylor Swift) #JustNotU2  http://t.co/n3RRgbOGFZ
641626376563326977,positive,biggest question of the week is maybe 'which taylor swift record will i take to vinyl club on sunday?'
641649121569345536,negative,"My biology professor had the audacity to tell me ""enjoy that Taylor swift concert...you have a test + essay tomorrow"" http://t.co/4Pg2lhfryp"
620748211318358016,neutral,I may be the only one that won't watch Ted 2
620820906164813824,positive,I'm gonna go see Ted 2 tomorrow at the theater down the block. 5.75 matinee I can't be mad
620849981931393024,positive,"Jurassic World is such a great movie, now I want to see Ted 2 tomorrow"
620863433462841344,positive,Ted 2 is way funnier then the 1st one
620895806732701696,positive,I should be asleep but fuck it I don't got work tomorrow so I'll just watch Ted 2
620952187510747137,neutral,Going for Ted 2 with kouhai tomorrow. ^u^
620968343810523136,positive,Reserved my movie ticket for Ted 2 for this Saturday. Hopefully the film be good as the first one which I liked.
621011244397559808,positive,@VanessaMsMarvel I had a good weekend I just finished a week of night shifts on Saturday so I went out with my friends to see Ted 2
621076468668477441,positive,Had a proper good laugh today watching Ted 2 with Chris Au Every bit as good as the 1st film in my opinion.. well satisfied!!
621079502505013248,positive,We had a blast recording the @FailedCritics episode tonight. Should be out tomorrow! Can you guess which one of us enjoyed Ted 2?
621083339798249472,positive,@EliciaBrumley iv been watching films all day and I'm off to watch ted 2 tomorrow with a few mates x
621212335328198656,positive,"broke a bill at work and got to see Ted 2 with some cool people, pretty good tuesday"
621309403661266944,positive,"last night was so lovely, out for dinner and then to see Ted 2 with Alex! Made a nice change from being sat in front of the telly"
621342346471411712,positive,Not Available
621362105892118529,positive,Not Available
621430307888173056,negative,Bloke sat behind me in the cinema loudly exclaimed Ant Man to be 'the stupidest idea ever' and then laughed at Ted 2 trailer. Idiot
621433383395135488,positive,Stuffed myself with a yummy spag bol from @ASKItalian then founded the night off by watching Ted 2 at @cineworld. Back to the gym tomorrow!
621475162257534976,positive,literally going to see ted 2 tomorrow and then for my parents 30th anniversary we're going out ahh it's gonna be good
621501007856578560,positive,I want to thank so much my best friend treating me out to Pizza Hut for dinner and see Ted 2 for my 30th birthday.
621509047825530880,positive,Went to the Yard House.Had dinner &amp; happy hour drinks.Before we saw Ted 2 movie July 3rd with my family.We had fun.
621547755064946692,positive,I saw Ted 2 on Tuesday man it was so funny
621607241947459584,positive,Not Available
621639495029395456,positive,Not Available
621758429300977664,positive,Time to watch Ted 2 with @JasDann before I scoot on down to London Town tomorrow to party
621771848150335488,positive,i'm going to watch ted 2 on saturday
621773228256690176,positive,Not Available
621946986774728705,positive,I feel like someone should meet me at San tan tomorrow night after I get off work at 9:30 and see Ted 2 with me.
621957602877030400,positive,Ted 2 was hilarious Time for bed and praying tomorrow is another good day
621974257472536576,negative,@KingConcha @lil_kekev @allysonbonilla_ know she definitely doesn't wanna see Ted 2 tomorrow cuz u stupid
622053281192353792,neutral,@matthewlynch91 Almost saw you there. I was going to see Ted 2 but I'd seen everything else so going Monday night to combine it with Ant Man
622169226980274176,positive,@Paul_OConnor187 hi we going to see ted 2 at the Odeon cinemas at Glasgow on Wednesday :) http://t.co/le7auvFLDX
622198535392468993,positive,Anyone want to go see Ted 2 tomorrow
622222260787613696,neutral,I'm going to the movies tomorrow and I wanted to go see Ted 2 but my little sister's coming so I'm going to see inside out instead
622258433668984833,positive,@1975jetsfan4 Inside Out may be my favorite after Spy and Ted 2. I want to see Terminator but Inside Out was fantastic.
622303721922424832,positive,"@GallowaySpeaks saw Ted 2 the other night big man, right up your street. Give Ted a watch too if you havent, 2nd will then make more sense!"
622318489911496705,neutral,my family gonna see Frozen sing along tomorrow night and I'm just hoping to see Ted 2 or the gallows again
622513929168797698,positive,Just watched Ted 2 thought was so much funnier than the 1st one #Ted2 #shithappens
622602553423958016,positive,Not Available
622610235140616192,positive,Mark Wahlberg is back as the ultimate best buddy John Bennett in TED 2 (Opens July 22) http://t.co/xryJkZAuzX
622623528647544832,positive,Ted 2 was a great way to end my 25th. Was cool to see Toxie in the film
622634116052291584,neutral,He's having his own personal I am Legend in my nutsack. Funniest part of Ted 2 the 1st was better
622655674732797952,positive,"A lazy Saturday called for Ted 2, naps, and  a 2 hour intense room cleaning session with the one and only #weekendsinloo"
622752615839977472,positive,"@Hobakkie we do, but.. idk. we're going to watch ted 2 on tuesday and he invited me to the winefestival in keszthely at the end of the month"
622855065473294336,positive,Not Available
622888428263370757,positive,@RachelBoone90 Get to see my bootiful face on the open tuesday wednesday thursday :)  Take me to see ted 2!
622957659914903552,positive,Ted 2 was pretty funny. However I am now singing Neil Diamond uncontrollably in the kitchen at 10:30 on a Sunday night. Oh well
622987108534362113,positive,Not Available
623014972633817089,positive,Brilliant Sunday. Awesome result from the mighty Centurions followed by Ted 2 wi the family. Pure quality. Every Sunday shud be that good
623264478528962564,positive,Ted 2 then bed! No work tomorrow so im going to have a lie in then finish all my requests of tomorrow
623274250510704640,positive,Just finished watching Ted it was really good can't wait Ted 2 tomorrow night x
623340183296081920,neutral,@TheDustmite @DrewDinkmeyer @fml_movies Yes sir! 8th overall on the season. I've really only been effed one week thanks to Ted 2.
623361176089419776,neutral,Starts Friday -  disaster action film SAN ANDREAS with Dwayne Johnson followed by TED 2 with Mark Wahlberg. http://t.co/i9m75FBuCR
623378299838816257,positive,I wanna see Ted 2 again for the 3rd time that shit is so god damn funny
623418435398189056,positive,Going to see Ted 2 tomorrow with the lads
623553989309763584,negative,Not Available
623614966889848832,positive,Ted 2 was lulz. Not better than the 1st tho
623625589845430272,positive,Gonna watch Ted 2 for the 2nd time tonight lol
623725162186309632,positive,Not Available
623749077939974144,positive,Today's 1pm show of JURASSIC WORLD and tomorrow's 8.10pm of TED 2 are your last chances to watch them with us.  Tix: http://t.co/nC4I1scvIb
623938988903153664,positive,"Time to give Ted 2 a watch, hopefully you don't need to have seen the 1st one to ""Get it"""
